,ids,retweet,favorite,inreplyto,friends,screen_name,followers,listed,text,location
4771,16944854,823,0,,5002,99999sv,1894,24,RT @tictoc: House Democratic women are wearing suffragette white for #SOTU to stand in solidarity https://t.co/eY25GK0bhs,India
4772,935087961573613569,823,0,,378,mhealthlegal,20,0,RT @tictoc: House Democratic women are wearing suffragette white for #SOTU to stand in solidarity https://t.co/eY25GK0bhs,
4773,4308713549,992,0,,863,syrhc_,797,5,"RT @DrJenGunter: ""Late term abortion"" is not a medical term. Anyone who uses it cannot read or is lying #SOTU #ProLie #StateoftheUterus #Fo…",Orange tinted hell
4774,3083013936,1429,0,,156,80Tate,7,0,"RT @bkurbs: For context, here's where Pelosi delivered that clap #SOTU https://t.co/vxnCdtcEeI",
4775,988667769024479239,19,0,,4125,Irwbpk,3844,0,"RT @intheMatrixxx: #SOTU- QProof continued
Healthcare costs way down - drug companies/hospitals to disclose real costs:
https://t.co/VeWnB6…","Arizona, USA"
4776,941714418391535616,532,0,,2587,queenieF2013,2641,2,"RT @george_capen: .@realDonaldTrump here's some Nielsen rating data for you.

Total MSNBC viewers:
Trump #SOTU               4.6M
Abrams re…",
4777,2480143417,36,0,,123,msreese59,194,14,RT @HouseDemocrats: We urgently need more than an empty #InfrastructureWeek or a #SOTU applause line - America needs a real infrastructure…,Missouri
4778,1567390020,6130,0,,5804,AndyBrookins22,5192,6,"RT @KTHopkins: Did Nevada Senator Jacky Rosen threaten Krysten Sinemma, because she stood up and applauded Trump at #SOTU 

“Watch your ass…","Celina, TX"
4779,31318482,984,0,,127,rabbitlover81,138,3,RT @DrJenGunter: The thalamocortical plate is not connected before 24-25 weeks. If you don't know what that means you shouldn't be discussi…,
4780,27164951,2683,0,,226,cluck73,192,4,"RT @Franklin_Graham: Whether you’re Protestant, Catholic, Orthodox—or just a decent, caring human being—you should be thankful we have a pr…","Timonium, MD"
4781,929776950121463808,701,0,,40,tntrace49,549,1,"RT @larryelder: CBS and CNN report that 76% of viewers approved of President @realDonaldTrump’s #SOTU speech, with 59% calling it was “very…",United States
4782,409354211,45015,0,,602,PaulOutBox,142,8,RT @pattonoswalt: Congrats to @SpeakerPelosi for inventing the “fuck you” clap. #sotu https://t.co/eueoUf9IBT,"Up State, New York, USA"
4783,2288474000,69,0,,1236,news_leech,196,0,"RT @FRCdc: ""All children, born and unborn, are made in the Holy image of God."" @POTUS 
#sotu #sotu2019 #prolife #prochoice #abortion #choos…",Planet Earth
4784,37808197,382,0,,33710,LolaFor_Trump,34662,7,"RT @HLAurora63: Holy sh*t!😯

Wanna know how delusional Hillary is?

So bothered by Trump's awesome #SOTU address that she took it upon hers…",#Florida #Maine
4785,2361377641,56696,0,,654,xxnataliahugs,2108,7,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,"England, United Kingdom"
4786,45154140,0,0,,22,ttorrano,43,0,Smart Education Review is out! https://t.co/TDNcOOYnzz Stories via @KonvergeDigital @Anglais4U @ied_europe #education #sotu,
4787,768595940894703616,10525,0,,585,tammi1424,556,0,RT @EricTrump: It was so refreshing to hear my father talk about 2 years of incredible achievements. Other politicians only talk about what…,"Franklin, IN"
4788,1022338721134338049,4917,0,,265,Qwarrior8,106,0,"RT @RealKyleMorris: Standing directly in front of Nancy Pelosi, President Trump says, ""Wealthy politicians and donors push for open borders…",
4789,282198803,2326,0,,654,annylasola,778,9,"RT @StateDept: President @realDonaldTrump: ""The United States officially recognized the legitimate government of Venezuela, and its new int…",
4790,866156172323110912,1,0,,1093,WWJDNOTW,1225,5,"RT @Moxi_Mimi: @RealJamesWoods Wake up and smell the music

#aoc #sotu #BronxNitwit https://t.co/iZwoTv2snZ",
4791,957634826508611584,96,0,,340,roachdjr46,276,0,"RT @R3Thorns: #Pelosi
What is wrong with her mouth during #sotu ?🤔","Texas, USA"
4792,979882390163046408,5300,0,,35,steveinoregonc,28,0,"RT @TimRunsHisMouth: Whoa! Jacky Rosen angrily warns Kyrsten Sinema ""Watch your ass"" when she was the only Democrat applauding Trump. 

She…","Oregon, USA"
4793,2317322916,1749,0,,92,slickohio,21,2,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",
4794,4913464268,267,0,,155,crazy_time_lady,113,2,"RT @heyadiana: For the first time, I truly feel some representation in the U.S. House of Representatives. This is what #UnapologeticallyMus…",
4795,951510496221499393,382,0,,11507,BobDickman1,10505,7,"RT @HLAurora63: Holy sh*t!😯

Wanna know how delusional Hillary is?

So bothered by Trump's awesome #SOTU address that she took it upon hers…","Fanning Springs, FL"
4796,877201512216367104,679,0,,3446,OurAmericanLife,3281,2,"RT @TheSharpEdge1: You mad, Bernie? 😆

#SOTU https://t.co/gsekQynbLj","Bay Pines, Florida, USA"
4797,1022905199055265793,1526,0,,499,Deborahcoleche1,196,2,RT @SenWarren: Glad to announce Sajid Shahriar will be my #SOTU guest. He's a MA federal worker and union leader who went 35 days without a…,"Malibu, CA"
4798,3835451007,2310,0,,1088,Penny20035,405,36,"RT @RealDrGina: Judging by #SOTU, do we have a new #Democrat platform? 

✅Pro-socialism
✅Pro-human trafficking/sex slavery
✅Pro-pre and pos…","Kennesaw, GA"
4799,522482557,1749,0,,2049,lisarob61254794,4091,47,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",
4800,46640356,1225,0,,267,trapper29,355,49,RT @heyitsCarolyn: Watch this little snippet from the #SOTU and “Whacky Jacky” ⁦NV Senator Jacky Rosen telling AR Senator Krysten Sinema to…,"Mound, MN."
4801,1056291966458191873,15769,0,,307,ViewHumanity,306,0,"RT @RepAdamSchiff: Fear. Division. Falsehood.

Not hope. Not unity. Not truth.

That’s what Donald Trump offered the nation tonight during…",the Heartland
4802,1081588100080517120,247,0,,49,Charlen08543613,1,0,"RT @GrrrGraphics: @AOC #Socialist #DOOMSDAY  #BenGarrison cartoon #SOTU  #NEVERSocialist #Democrats #BernieSanders #TrumpSpeech  ""We will n…",
4803,488543818,832,0,,3123,Fortepiecat,3652,174,"RT @V_actually: Watch and observe, America.

The first thing these women celebrate is themselves ...Do you really think these newly elected…","Georgia, USA"
4804,719902812063272960,1,2,,4978,atilladahoney,3044,2,How precious that the Democratic Congresswomen wore white to the #SOTU as a visual tribute to women's suffrage. I w… https://t.co/jFYS04GAaf,United States
4805,959797135158935553,1749,0,,5019,VeldaMcConnell2,3024,1,"RT @Jim_Jordan: ""Rep. Jim Jordan discusses President Trump’s #SOTU and the report that special counsel Robert Mueller was called to appear…",Florida 
4806,3221786384,593,0,,588,MarkJam92731126,155,4,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,"Detroit, MI"
4807,987397377815449600,174,0,,161,juneberrytree1,133,0,RT @JaySekulow: The #SOTU drew attention to the new barbaric abortion law in #NewYork that would allow babies to be aborted up until the mo…,"Texas, USA"
4808,1078341443364810753,5905,0,,45,RobertJGermaine,7,0,"RT @DanCrenshawTX: Here’s a good thing for all Americans to remember about last night’s #SOTU:

At one point, BOTH parties were chanting “U…","Lake Placid, NY"
4809,25705038,570,0,,22169,ldimag,22974,27,RT @Ilhan: Okay. Initial #sotu thoughts. https://t.co/pkv4UQzwZh,Space Coast Florida
4810,852547490759004160,6061,0,,1228,AmboyBicker,830,9,"RT @Lrihendry: Democrats have taken women back 50 years. 

They were told what to wear, where to sit, and even when to clap. 

The same wom…",
4811,980417828506427392,68,0,,20670,GodFirstGina,20948,5,"RT @letters4trump45: 📣Calling on all Patriots to send @Potus a card or letter praising his #SOTU speech🇺🇲
Called out
👊Abortionists
👊Sociali…",God Bless America
4812,4723322592,159,0,,54,mgulley08,44,0,"RT @MSNBC: ""Sometimes Speaker Pelosi says so much with so little.""

— @AriMelber on the viral ""clap back"" moment during the #SOTU: https://…",
4813,578700888,56696,0,,165,reVamp_ing,34,4,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,On my way there...
4814,1079200527991201792,1757,0,,267,Krismb_16,8,0,"RT @DrJenGunter: The President is promoting a #forcedbirth agenda, if he cared about fetal life he would be talking about free, accessible…","Kitchener, Ontario"
4815,1065831304305025024,6,0,,176,naplesrecovery,6,0,RT @RepAGonzalez: I'm encouraged to hear President Trump's call for unity and compromise here in Washington and across our nation. We need…,"Florida, USA"
4816,192047877,58,0,,27008,hirschA8720,27824,4,"RT @JamesWa55188246: #POTUS45 #Trump🇺🇸
GREAT 
#SOTU⁠19⁠⁠ ⁠ Address
#StateOfTheUnion2019 🇺🇸
#FundTheWall 
#PromisesKept 
#StrengthInUnity 
#…","Midwest b. Austria, Legal Immigrant-Citizen"
4817,4872993094,593,0,,622,Cozy1614,1064,0,RT @GOP: Tuesday’s #SOTU made it clear: Democrats won’t stand for anything but themselves. https://t.co/ZKMUCs1fJY,
4818,263186884,0,1,,688,ProudDemocrat1,237,7,When all you can think is “Bless your heart” #PelosiClapback #PelosiClap #SOTU https://t.co/jvejqFeEph,
4819,1729985179,2152,0,,2291,wildride1313,1812,0,"RT @1Romans58: I ask all the Women wearing white (Dems) at the the #SOTU

What is the point of ""Women empowerment"" if you must look around…",
4820,2197348691,214,0,,25709,TexasWood1448,24196,27,"RT @Jetsta812: Thank you, @JoeManchinWV for standing in defense for the sanctity of life! The women sat stone faced, yet he had the courage…",", USA"
4821,867947619661881344,337,0,,104667,SiddonsDan,102556,280,"RT @LadyRedWave: LET US NOT LOSE this in the excitement of the success of #SOTU&gt;

#Warren SHOULD be held accountable for THIS LIE!

Can you…",Zola’s Beard 
4822,2518556738,38727,0,,2448,GrenettaWater,790,59,"RT @MichaelSkolnik: Parkland Shooter:
Not an immigrant
Tree Of Life Shooter:
Not an immigrant.
Las Vegas Shooter:
Not an immigrant
Borderli…",
4823,2732950444,3,0,,6904,karenvance0810,7081,22,"RT @FixingIs: I'd take a rough guess and say that he probably couldn't be bothered because he recognizes that its a false malady, invented…",
4824,100133333,0,0,,231,jrSellsCutco,163,21,"And of course,  he has his supporters loving every word he said in the #SOTU address. https://t.co/4HVKezLkg6","Colorado Springs, CO"
4825,73749507,3391,0,,588,willyherd,207,3,"RT @VOANoticias: ""Apoyamos al pueblo venezolano"" en su ""búsqueda por la libertad"", dijo el presidente @realDonaldTrump en el discurso sobre…",venezuela
4826,867947619661881344,402,0,,104667,SiddonsDan,102556,280,"RT @RealMAGASteve: The best moment from the #SOTU was a 10-yr-old girl named Grace Eline.

From age-4 instead of b-day gifts, Grace asked f…",Zola’s Beard 
4827,336316472,3391,0,,336,ynaudyro,140,1,"RT @VOANoticias: ""Apoyamos al pueblo venezolano"" en su ""búsqueda por la libertad"", dijo el presidente @realDonaldTrump en el discurso sobre…",
4828,47661552,0,0,MarkDice,43,Zenithwar,9,1,"@MarkDice AZ Democrat Senator Kyrsten Sinema being told ""Watch your a**""
https://t.co/BO9riPJSVO during #SOTU","Flagstaff, AZ, USA"
4829,827933180686536705,422,0,,1083,enjoysbuying,514,0,RT @Truthseeker126: It is no surprise that you and many of your colleagues would make the #SOTU speech into everything it was NOT. But plea…,
4830,1010632921332572160,17086,0,,33,KCamelotRising,2527,1,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",United States
4831,26563525,49,0,,15695,DixieLand__Diva,16951,119,RT @WhiteHouseLeaks: What is @realDonaldTrump doing in this clip from the #SOTU address? https://t.co/fAcCWstrqq,USA
4832,602973184,6130,0,,5366,DollCakes24,5220,0,"RT @KTHopkins: Did Nevada Senator Jacky Rosen threaten Krysten Sinemma, because she stood up and applauded Trump at #SOTU 

“Watch your ass…",USA
4833,2849749403,259,0,,4082,sherrycash247,3956,11,"RT @NRATV: ""Make no mistake, @KamalaHarris wants to disarm law-abiding Americans like you, just as she worked to disarm law-abiding Califor…",OBX
4834,245686847,13648,0,,139,marynelle1944,242,3,RT @FLOTUS: It was an honor to be joined by our inspiring guests at this year’s #SOTU.  Each of them has a remarkable story to tell.  Thank…,Tennessee
4835,1063559987052597248,3403,0,,4988,DanComp02107462,3455,4,RT @adamclanton: @KamalaHarris NINE👏🏼MONTH👏🏼OLD👏🏼BABIES👏🏼SHOULDN’T👏🏼BE👏🏼MURDERED👏🏼BECAUSE👏🏼POLITICIANS👏🏼LIKE👏🏼YOU👏🏼DEEM👏🏼THEM👏🏼”INCONVENIEN…,"Montevallo, AL"
4836,980793339573362688,68,0,,3891,Farberyanki,27064,129,"RT @letters4trump45: 📣Calling on all Patriots to send @Potus a card or letter praising his #SOTU speech🇺🇲
Called out
👊Abortionists
👊Sociali…",
4837,1042239197359362050,79,0,,156,lawofoneBlueavi,108,0,RT @MrsMogul: I want this on a Times Square billboard🙃 #Potus45 #SOTU #DemsAreToast https://t.co/Kc8Tflvs3O,
4838,904325881568657409,5427,0,,283,RobertEugeneCr1,8,0,"RT @aijenpoo: My 7 year old: isn’t he lying?
Me: yes 
The kid: why are people clapping? 
Me: no idea 
The kid: this is a really weird show.…",
4839,765595444290412545,3166,0,,82,mnieves0824,17,0,RT @RagingGayCons: I haven't seen this many Democrats in white since they started the KKK. #SOTU,"Orlando, FL"
4840,715620316228292611,267,0,,4842,NatalieMae31,1582,66,"RT @heyadiana: For the first time, I truly feel some representation in the U.S. House of Representatives. This is what #UnapologeticallyMus…",North-East ENT
4841,1079238290115620864,8,0,,99,FarRightDude1,29,1,"RT @Denlesks: Stop being so judgmental about Nancy Pelosi reading while Trump speaks     
#SOTU https://t.co/V78nDC7B4L",
4842,966854801228206080,50,0,,140,elliottlewis63,65,0,"RT @Tombx7M: You can feel the hate
Hate this strong cannot be good for America 
#FoxAndfriends #MorningJoe
#SOTU⁠ ⁠ #Tucker #Tcot #Ccot #Tr…",
4843,72095672,7857,0,,502,SimoneRacanelli,780,4,RT @spicykezzinnugg: Nancy Pelosi and Lucille Bluth have the same energy. #SOTU https://t.co/4nv35HOsx2,Toronto
4844,947655070967050240,17086,0,,17,JerryZorsch,20,0,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",
4845,824797109018820610,17086,0,,315,SesslarMark,360,4,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",
4846,1422073436,13648,0,,79,0pTic_Lamp,13,0,RT @FLOTUS: It was an honor to be joined by our inspiring guests at this year’s #SOTU.  Each of them has a remarkable story to tell.  Thank…,"Texas, USA"
4847,2491813500,585,0,,4624,Paul1958John,3848,62,"RT @jojoh888: What a loser!!! 😂🤣😂

#SOTU
#SOTU2019 
#SOTUResponse
#DemocratsAreDestroyingAmerica https://t.co/Ye9FWMSfWF",
4848,1126222508,56696,0,,80,caridav_1,27,0,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,"Sharon, PA"
4849,122480588,17,0,,645,AnnFinkbeiner,2452,161,"RT @SecDef19: Despite what @realDonaldTrump said in the #SOTU, there were options available to bring Russia back into compliance with the I…",Baltimore
4850,749745267314794496,13648,0,,3985,Janaa_Vet,4078,16,RT @FLOTUS: It was an honor to be joined by our inspiring guests at this year’s #SOTU.  Each of them has a remarkable story to tell.  Thank…,"Phoenix, AZ"
4851,1077416113980489728,1485,0,,9,DTourville_USA,0,0,"RT @heyitsCarolyn: These images from the #SOTU that we will never forget...

Democrat Women dressed in white sitting on their hands scowlin…",
